date,region,region_orig,deaths,confirmed
286,AMAZONAS,AMAZONAS,247.0,18277.0
286,ANCASH,ANCASH,1470.0,29823.0
286,APURIMAC,APURIMAC,153.0,7043.0
286,AREQUIPA,AREQUIPA,1580.0,47407.0
286,AYACUCHO,AYACUCHO,368.0,14970.0
286,CAJAMARCA,CAJAMARCA,591.0,24603.0
286,CALLAO,CALLAO,1943.0,42334.0
286,CUSCO,CUSCO,519.0,24767.0
286,HUANCAVELICA,HUANCAVELICA,144.0,7806.0
286,HUANUCO,HUANUCO,475.0,19841.0
286,ICA,ICA,1759.0,31546.0
286,JUNIN,JUNIN,936.0,26856.0
286,LA LIBERTAD,LA LIBERTAD,2423.0,36559.0
286,LAMBAYEQUE,LAMBAYEQUE,1889.0,32567.0
286,LIMA,LIMA METROPOLITANA,14985.0,407728.0
286,LIMA,LIMA REGION,1516.0,32212.0
286,LORETO,LORETO,997.0,25659.0
286,MADRE DE DIOS,MADRE DE DIOS,151.0,9410.0
286,MOQUEGUA,MOQUEGUA,296.0,15755.0
286,PASCO,PASCO,130.0,6427.0
286,PIURA,PIURA,2177.0,42001.0
286,PUNO,PUNO,386.0,19029.0
286,SAN MARTIN,SAN MARTIN,787.0,25128.0
286,TACNA,TACNA,258.0,14443.0
286,TUMBES,TUMBES,338.0,9349.0
286,UCAYALI,UCAYALI,383.0,19978.0
287,AMAZONAS,AMAZONAS,247.0,18292.0
287,ANCASH,ANCASH,1475.0,29850.0
287,APURIMAC,APURIMAC,153.0,7108.0
287,AREQUIPA,AREQUIPA,1581.0,47470.0
287,AYACUCHO,AYACUCHO,368.0,14983.0
287,CAJAMARCA,CAJAMARCA,591.0,24640.0
287,CALLAO,CALLAO,1946.0,42456.0
287,CUSCO,CUSCO,520.0,24849.0
287,HUANCAVELICA,HUANCAVELICA,145.0,7812.0
287,HUANUCO,HUANUCO,476.0,19915.0
287,ICA,ICA,1767.0,31609.0
287,JUNIN,JUNIN,938.0,26996.0
287,LA LIBERTAD,LA LIBERTAD,2429.0,36649.0
287,LAMBAYEQUE,LAMBAYEQUE,1895.0,32723.0
287,LIMA,LIMA METROPOLITANA,15005.0,408545.0
287,LIMA,LIMA REGION,1519.0,32261.0
287,LORETO,LORETO,998.0,25752.0
287,MADRE DE DIOS,MADRE DE DIOS,153.0,9467.0
287,MOQUEGUA,MOQUEGUA,297.0,15767.0
287,PASCO,PASCO,130.0,6435.0
287,PIURA,PIURA,2182.0,42102.0
287,PUNO,PUNO,386.0,19048.0
287,SAN MARTIN,SAN MARTIN,787.0,25187.0
287,TACNA,TACNA,259.0,14461.0
287,TUMBES,TUMBES,338.0,9357.0
287,UCAYALI,UCAYALI,384.0,20026.0
288,AMAZONAS,AMAZONAS,247.0,18310.0
288,ANCASH,ANCASH,1476.0,29888.0
288,APURIMAC,APURIMAC,154.0,7141.0
288,AREQUIPA,AREQUIPA,1587.0,47516.0
288,AYACUCHO,AYACUCHO,369.0,15011.0
288,CAJAMARCA,CAJAMARCA,593.0,24686.0
288,CALLAO,CALLAO,1947.0,42537.0
288,CUSCO,CUSCO,521.0,24987.0
288,HUANCAVELICA,HUANCAVELICA,145.0,7820.0
288,HUANUCO,HUANUCO,477.0,19940.0
288,ICA,ICA,1769.0,31668.0
288,JUNIN,JUNIN,941.0,27096.0
288,LA LIBERTAD,LA LIBERTAD,2433.0,36734.0
288,LAMBAYEQUE,LAMBAYEQUE,1898.0,32883.0
288,LIMA,LIMA METROPOLITANA,15032.0,409316.0
288,LIMA,LIMA REGION,1521.0,32319.0
288,LORETO,LORETO,1000.0,25852.0
288,MADRE DE DIOS,MADRE DE DIOS,153.0,9477.0
288,MOQUEGUA,MOQUEGUA,298.0,15800.0
288,PASCO,PASCO,132.0,6447.0
288,PIURA,PIURA,2184.0,42222.0
288,PUNO,PUNO,388.0,19082.0
288,SAN MARTIN,SAN MARTIN,787.0,25259.0
288,TACNA,TACNA,259.0,14477.0
288,TUMBES,TUMBES,338.0,9371.0
288,UCAYALI,UCAYALI,385.0,20060.0
289,AMAZONAS,AMAZONAS,249.0,18322.0
289,ANCASH,ANCASH,1480.0,30039.0
289,APURIMAC,APURIMAC,154.0,7184.0
289,AREQUIPA,AREQUIPA,1591.0,47646.0
289,AYACUCHO,AYACUCHO,370.0,15034.0
289,CAJAMARCA,CAJAMARCA,595.0,24734.0
289,CALLAO,CALLAO,1949.0,42599.0
289,CUSCO,CUSCO,521.0,25032.0
289,HUANCAVELICA,HUANCAVELICA,145.0,7824.0
289,HUANUCO,HUANUCO,480.0,19958.0
289,ICA,ICA,1770.0,31696.0
289,JUNIN,JUNIN,942.0,27193.0
289,LA LIBERTAD,LA LIBERTAD,2443.0,36773.0
289,LAMBAYEQUE,LAMBAYEQUE,1901.0,32946.0
289,LIMA,LIMA METROPOLITANA,15055.0,409862.0
289,LIMA,LIMA REGION,1522.0,32357.0
289,LORETO,LORETO,1000.0,25918.0
289,MADRE DE DIOS,MADRE DE DIOS,153.0,9496.0
289,MOQUEGUA,MOQUEGUA,298.0,15821.0
289,PASCO,PASCO,132.0,6469.0
289,PIURA,PIURA,2189.0,42257.0
289,PUNO,PUNO,390.0,19105.0
289,SAN MARTIN,SAN MARTIN,788.0,25285.0
289,TACNA,TACNA,262.0,14501.0
289,TUMBES,TUMBES,339.0,9373.0
289,UCAYALI,UCAYALI,385.0,20093.0
290,AMAZONAS,AMAZONAS,249.0,18324.0
290,ANCASH,ANCASH,1484.0,30051.0
290,APURIMAC,APURIMAC,154.0,7202.0
290,AREQUIPA,AREQUIPA,1595.0,47667.0
290,AYACUCHO,AYACUCHO,370.0,15043.0
290,CAJAMARCA,CAJAMARCA,598.0,24771.0
290,CALLAO,CALLAO,1953.0,42656.0
290,CUSCO,CUSCO,522.0,25066.0
290,HUANCAVELICA,HUANCAVELICA,146.0,7827.0
290,HUANUCO,HUANUCO,481.0,20061.0
290,ICA,ICA,1774.0,31696.0
290,JUNIN,JUNIN,943.0,27237.0
290,LA LIBERTAD,LA LIBERTAD,2446.0,36793.0
290,LAMBAYEQUE,LAMBAYEQUE,1903.0,32997.0
290,LIMA,LIMA METROPOLITANA,15084.0,410262.0
290,LIMA,LIMA REGION,1524.0,32369.0
290,LORETO,LORETO,1001.0,25953.0
290,MADRE DE DIOS,MADRE DE DIOS,154.0,9504.0
290,MOQUEGUA,MOQUEGUA,300.0,15837.0
290,PASCO,PASCO,133.0,6475.0
290,PIURA,PIURA,2193.0,42274.0
290,PUNO,PUNO,391.0,19119.0
290,SAN MARTIN,SAN MARTIN,789.0,25307.0
290,TACNA,TACNA,262.0,14502.0
290,TUMBES,TUMBES,339.0,9375.0
290,UCAYALI,UCAYALI,385.0,20107.0
291,AMAZONAS,AMAZONAS,251.0,18339.0
291,ANCASH,ANCASH,1487.0,30183.0
291,APURIMAC,APURIMAC,155.0,7212.0
291,AREQUIPA,AREQUIPA,1600.0,47727.0
291,AYACUCHO,AYACUCHO,371.0,15067.0
291,CAJAMARCA,CAJAMARCA,599.0,24809.0
291,CALLAO,CALLAO,1954.0,42737.0
291,CUSCO,CUSCO,522.0,25120.0
291,HUANCAVELICA,HUANCAVELICA,146.0,7832.0
291,HUANUCO,HUANUCO,482.0,20089.0
291,ICA,ICA,1774.0,31779.0
291,JUNIN,JUNIN,943.0,27338.0
291,LA LIBERTAD,LA LIBERTAD,2447.0,36837.0
291,LAMBAYEQUE,LAMBAYEQUE,1909.0,33017.0
291,LIMA,LIMA METROPOLITANA,15099.0,410902.0
291,LIMA,LIMA REGION,1525.0,32417.0
291,LORETO,LORETO,1001.0,26005.0
291,MADRE DE DIOS,MADRE DE DIOS,154.0,9515.0
291,MOQUEGUA,MOQUEGUA,301.0,15852.0
291,PASCO,PASCO,135.0,6485.0
291,PIURA,PIURA,2195.0,42357.0
291,PUNO,PUNO,391.0,19148.0
291,SAN MARTIN,SAN MARTIN,790.0,25341.0
291,TACNA,TACNA,262.0,14531.0
291,TUMBES,TUMBES,340.0,9386.0
291,UCAYALI,UCAYALI,385.0,20128.0
292,AMAZONAS,AMAZONAS,251.0,18347.0
292,ANCASH,ANCASH,1489.0,30272.0
292,APURIMAC,APURIMAC,155.0,7250.0
292,AREQUIPA,AREQUIPA,1605.0,47813.0
292,AYACUCHO,AYACUCHO,371.0,15085.0
292,CAJAMARCA,CAJAMARCA,601.0,24862.0
292,CALLAO,CALLAO,1957.0,42839.0
292,CUSCO,CUSCO,523.0,25164.0
292,HUANCAVELICA,HUANCAVELICA,146.0,7837.0
292,HUANUCO,HUANUCO,482.0,20193.0
292,ICA,ICA,1776.0,31822.0
292,JUNIN,JUNIN,945.0,27463.0
292,LA LIBERTAD,LA LIBERTAD,2454.0,36874.0
292,LAMBAYEQUE,LAMBAYEQUE,1915.0,33067.0
292,LIMA,LIMA METROPOLITANA,15112.0,411729.0
292,LIMA,LIMA REGION,1527.0,32446.0
292,LORETO,LORETO,1001.0,26125.0
292,MADRE DE DIOS,MADRE DE DIOS,154.0,9530.0
292,MOQUEGUA,MOQUEGUA,303.0,15877.0
292,PASCO,PASCO,135.0,6496.0
292,PIURA,PIURA,2200.0,42405.0
292,PUNO,PUNO,392.0,19164.0
292,SAN MARTIN,SAN MARTIN,791.0,25436.0
292,TACNA,TACNA,262.0,14566.0
292,TUMBES,TUMBES,340.0,9400.0
292,UCAYALI,UCAYALI,386.0,20201.0
293,AMAZONAS,AMAZONAS,251.0,18356.0
293,ANCASH,ANCASH,1492.0,30346.0
293,APURIMAC,APURIMAC,156.0,7291.0
293,AREQUIPA,AREQUIPA,1608.0,47885.0
293,AYACUCHO,AYACUCHO,371.0,15115.0
293,CAJAMARCA,CAJAMARCA,603.0,24912.0
293,CALLAO,CALLAO,1958.0,42932.0
293,CUSCO,CUSCO,525.0,25216.0
293,HUANCAVELICA,HUANCAVELICA,146.0,7848.0
293,HUANUCO,HUANUCO,482.0,20241.0
293,ICA,ICA,1781.0,31863.0
293,JUNIN,JUNIN,948.0,27550.0
293,LA LIBERTAD,LA LIBERTAD,2459.0,36932.0
293,LAMBAYEQUE,LAMBAYEQUE,1916.0,33086.0
293,LIMA,LIMA METROPOLITANA,15123.0,412315.0
293,LIMA,LIMA REGION,1527.0,32533.0
293,LORETO,LORETO,1002.0,26194.0
293,MADRE DE DIOS,MADRE DE DIOS,154.0,9542.0
293,MOQUEGUA,MOQUEGUA,303.0,15906.0
293,PASCO,PASCO,135.0,6508.0
293,PIURA,PIURA,2201.0,42468.0
293,PUNO,PUNO,393.0,19189.0
293,SAN MARTIN,SAN MARTIN,793.0,25513.0
293,TACNA,TACNA,263.0,14607.0
293,TUMBES,TUMBES,341.0,9413.0
293,UCAYALI,UCAYALI,386.0,20221.0
294,AMAZONAS,AMAZONAS,251.0,18364.0
294,ANCASH,ANCASH,1494.0,30432.0
294,APURIMAC,APURIMAC,156.0,7340.0
294,AREQUIPA,AREQUIPA,1611.0,47943.0
294,AYACUCHO,AYACUCHO,372.0,15140.0
294,CAJAMARCA,CAJAMARCA,603.0,24930.0
294,CALLAO,CALLAO,1961.0,43015.0
294,CUSCO,CUSCO,527.0,25238.0
294,HUANCAVELICA,HUANCAVELICA,146.0,7852.0
294,HUANUCO,HUANUCO,485.0,20288.0
294,ICA,ICA,1783.0,31883.0
294,JUNIN,JUNIN,950.0,27679.0
294,LA LIBERTAD,LA LIBERTAD,2463.0,36970.0
294,LAMBAYEQUE,LAMBAYEQUE,1919.0,33149.0
294,LIMA,LIMA METROPOLITANA,15140.0,412923.0
294,LIMA,LIMA REGION,1530.0,32552.0
294,LORETO,LORETO,1002.0,26225.0
294,MADRE DE DIOS,MADRE DE DIOS,154.0,9553.0
294,MOQUEGUA,MOQUEGUA,304.0,15940.0
294,PASCO,PASCO,136.0,6525.0
294,PIURA,PIURA,2201.0,42524.0
294,PUNO,PUNO,395.0,19210.0
294,SAN MARTIN,SAN MARTIN,793.0,25585.0
294,TACNA,TACNA,264.0,14619.0
294,TUMBES,TUMBES,341.0,9421.0
294,UCAYALI,UCAYALI,387.0,20246.0
295,AMAZONAS,AMAZONAS,251.0,18364.0
295,ANCASH,ANCASH,1496.0,30516.0
295,APURIMAC,APURIMAC,156.0,7342.0
295,AREQUIPA,AREQUIPA,1613.0,47958.0
295,AYACUCHO,AYACUCHO,372.0,15153.0
295,CAJAMARCA,CAJAMARCA,603.0,24942.0
295,CALLAO,CALLAO,1964.0,43063.0
295,CUSCO,CUSCO,527.0,25243.0
295,HUANCAVELICA,HUANCAVELICA,147.0,7853.0
295,HUANUCO,HUANUCO,485.0,20351.0
295,ICA,ICA,1785.0,31893.0
295,JUNIN,JUNIN,952.0,27719.0
295,LA LIBERTAD,LA LIBERTAD,2468.0,36975.0
295,LAMBAYEQUE,LAMBAYEQUE,1920.0,33151.0
295,LIMA,LIMA METROPOLITANA,15159.0,413270.0
295,LIMA,LIMA REGION,1534.0,32584.0
295,LORETO,LORETO,1003.0,26228.0
295,MADRE DE DIOS,MADRE DE DIOS,155.0,9567.0
295,MOQUEGUA,MOQUEGUA,305.0,15949.0
295,PASCO,PASCO,137.0,6531.0
295,PIURA,PIURA,2202.0,42535.0
295,PUNO,PUNO,395.0,19218.0
295,SAN MARTIN,SAN MARTIN,793.0,25607.0
295,TACNA,TACNA,264.0,14625.0
295,TUMBES,TUMBES,341.0,9434.0
295,UCAYALI,UCAYALI,387.0,20247.0
296,AMAZONAS,AMAZONAS,251.0,18366.0
296,ANCASH,ANCASH,1500.0,30614.0
296,APURIMAC,APURIMAC,157.0,7366.0
296,AREQUIPA,AREQUIPA,1619.0,48008.0
296,AYACUCHO,AYACUCHO,373.0,15189.0
296,CAJAMARCA,CAJAMARCA,605.0,24963.0
296,CALLAO,CALLAO,1966.0,43128.0
296,CUSCO,CUSCO,528.0,25263.0
296,HUANCAVELICA,HUANCAVELICA,147.0,7854.0
296,HUANUCO,HUANUCO,487.0,20381.0
296,ICA,ICA,1787.0,31914.0
296,JUNIN,JUNIN,956.0,27782.0
296,LA LIBERTAD,LA LIBERTAD,2469.0,37026.0
296,LAMBAYEQUE,LAMBAYEQUE,1925.0,33190.0
296,LIMA,LIMA METROPOLITANA,15173.0,413913.0
296,LIMA,LIMA REGION,1536.0,32606.0
296,LORETO,LORETO,1004.0,26238.0
296,MADRE DE DIOS,MADRE DE DIOS,155.0,9569.0
296,MOQUEGUA,MOQUEGUA,308.0,15959.0
296,PASCO,PASCO,137.0,6543.0
296,PIURA,PIURA,2205.0,42560.0
296,PUNO,PUNO,396.0,19233.0
296,SAN MARTIN,SAN MARTIN,793.0,25620.0
296,TACNA,TACNA,264.0,14649.0
296,TUMBES,TUMBES,343.0,9435.0
296,UCAYALI,UCAYALI,390.0,20288.0
297,AMAZONAS,AMAZONAS,253.0,18381.0
297,ANCASH,ANCASH,1504.0,30743.0
297,APURIMAC,APURIMAC,158.0,7378.0
297,AREQUIPA,AREQUIPA,1621.0,48106.0
297,AYACUCHO,AYACUCHO,375.0,15204.0
297,CAJAMARCA,CAJAMARCA,606.0,24999.0
297,CALLAO,CALLAO,1971.0,43173.0
297,CUSCO,CUSCO,528.0,25271.0
297,HUANCAVELICA,HUANCAVELICA,147.0,7858.0
297,HUANUCO,HUANUCO,488.0,20396.0
297,ICA,ICA,1788.0,31948.0
297,JUNIN,JUNIN,959.0,27824.0
297,LA LIBERTAD,LA LIBERTAD,2470.0,37039.0
297,LAMBAYEQUE,LAMBAYEQUE,1925.0,33243.0
297,LIMA,LIMA METROPOLITANA,15191.0,414510.0
297,LIMA,LIMA REGION,1539.0,32635.0
297,LORETO,LORETO,1005.0,26245.0
297,MADRE DE DIOS,MADRE DE DIOS,155.0,9572.0
297,MOQUEGUA,MOQUEGUA,308.0,15983.0
297,PASCO,PASCO,137.0,6555.0
297,PIURA,PIURA,2209.0,42571.0
297,PUNO,PUNO,398.0,19244.0
297,SAN MARTIN,SAN MARTIN,793.0,25638.0
297,TACNA,TACNA,264.0,14654.0
297,TUMBES,TUMBES,343.0,9437.0
297,UCAYALI,UCAYALI,390.0,20301.0
298,AMAZONAS,AMAZONAS,254.0,18414.0
298,ANCASH,ANCASH,1511.0,30782.0
298,APURIMAC,APURIMAC,158.0,7409.0
298,AREQUIPA,AREQUIPA,1623.0,48185.0
298,AYACUCHO,AYACUCHO,376.0,15235.0
298,CAJAMARCA,CAJAMARCA,608.0,25058.0
298,CALLAO,CALLAO,1972.0,43219.0
298,CUSCO,CUSCO,529.0,25308.0
298,HUANCAVELICA,HUANCAVELICA,147.0,7887.0
298,HUANUCO,HUANUCO,488.0,20426.0
298,ICA,ICA,1790.0,31993.0
298,JUNIN,JUNIN,959.0,27915.0
298,LA LIBERTAD,LA LIBERTAD,2472.0,37129.0
298,LAMBAYEQUE,LAMBAYEQUE,1926.0,33267.0
298,LIMA,LIMA METROPOLITANA,15205.0,415069.0
298,LIMA,LIMA REGION,1540.0,32650.0
298,LORETO,LORETO,1007.0,26287.0
298,MADRE DE DIOS,MADRE DE DIOS,155.0,9579.0
298,MOQUEGUA,MOQUEGUA,308.0,16004.0
298,PASCO,PASCO,137.0,6562.0
298,PIURA,PIURA,2212.0,42631.0
298,PUNO,PUNO,400.0,19264.0
298,SAN MARTIN,SAN MARTIN,794.0,25705.0
298,TACNA,TACNA,268.0,14689.0
298,TUMBES,TUMBES,343.0,9461.0
298,UCAYALI,UCAYALI,392.0,20368.0
299,AMAZONAS,AMAZONAS,254.0,18454.0
299,ANCASH,ANCASH,1512.0,30803.0
299,APURIMAC,APURIMAC,158.0,7458.0
299,AREQUIPA,AREQUIPA,1626.0,48279.0
299,AYACUCHO,AYACUCHO,376.0,15267.0
299,CAJAMARCA,CAJAMARCA,610.0,25155.0
299,CALLAO,CALLAO,1977.0,43294.0
299,CUSCO,CUSCO,530.0,25378.0
299,HUANCAVELICA,HUANCAVELICA,147.0,7895.0
299,HUANUCO,HUANUCO,489.0,20464.0
299,ICA,ICA,1792.0,32045.0
299,JUNIN,JUNIN,960.0,28103.0
299,LA LIBERTAD,LA LIBERTAD,2473.0,37222.0
299,LAMBAYEQUE,LAMBAYEQUE,1930.0,33346.0
299,LIMA,LIMA METROPOLITANA,15219.0,415681.0
299,LIMA,LIMA REGION,1543.0,32677.0
299,LORETO,LORETO,1007.0,26363.0
299,MADRE DE DIOS,MADRE DE DIOS,155.0,9593.0
299,MOQUEGUA,MOQUEGUA,308.0,16080.0
299,PASCO,PASCO,137.0,6579.0
299,PIURA,PIURA,2216.0,42732.0
299,PUNO,PUNO,400.0,19337.0
299,SAN MARTIN,SAN MARTIN,796.0,25774.0
299,TACNA,TACNA,269.0,14710.0
299,TUMBES,TUMBES,345.0,9470.0
299,UCAYALI,UCAYALI,392.0,20455.0
300,AMAZONAS,AMAZONAS,254.0,18509.0
300,ANCASH,ANCASH,1516.0,30909.0
300,APURIMAC,APURIMAC,159.0,7520.0
300,AREQUIPA,AREQUIPA,1628.0,48339.0
300,AYACUCHO,AYACUCHO,377.0,15304.0
300,CAJAMARCA,CAJAMARCA,610.0,25250.0
300,CALLAO,CALLAO,1978.0,43393.0
300,CUSCO,CUSCO,532.0,25418.0
300,HUANCAVELICA,HUANCAVELICA,147.0,7903.0
300,HUANUCO,HUANUCO,492.0,20492.0
300,ICA,ICA,1793.0,32100.0
300,JUNIN,JUNIN,964.0,28307.0
300,LA LIBERTAD,LA LIBERTAD,2478.0,37341.0
300,LAMBAYEQUE,LAMBAYEQUE,1933.0,33391.0
300,LIMA,LIMA METROPOLITANA,15235.0,416795.0
300,LIMA,LIMA REGION,1544.0,32719.0
300,LORETO,LORETO,1007.0,26403.0
300,MADRE DE DIOS,MADRE DE DIOS,155.0,9603.0
300,MOQUEGUA,MOQUEGUA,309.0,16104.0
300,PASCO,PASCO,137.0,6588.0
300,PIURA,PIURA,2222.0,42790.0
300,PUNO,PUNO,403.0,19379.0
300,SAN MARTIN,SAN MARTIN,797.0,25818.0
300,TACNA,TACNA,270.0,14736.0
300,TUMBES,TUMBES,346.0,9477.0
300,UCAYALI,UCAYALI,394.0,20549.0
301,AMAZONAS,AMAZONAS,254.0,18546.0
301,ANCASH,ANCASH,1517.0,31001.0
301,APURIMAC,APURIMAC,159.0,7655.0
301,AREQUIPA,AREQUIPA,1630.0,48405.0
301,AYACUCHO,AYACUCHO,378.0,15334.0
301,CAJAMARCA,CAJAMARCA,611.0,25332.0
301,CALLAO,CALLAO,1979.0,43504.0
301,CUSCO,CUSCO,533.0,25475.0
301,HUANCAVELICA,HUANCAVELICA,147.0,7917.0
301,HUANUCO,HUANUCO,494.0,20613.0
301,ICA,ICA,1794.0,32121.0
301,JUNIN,JUNIN,969.0,28406.0
301,LA LIBERTAD,LA LIBERTAD,2480.0,37462.0
301,LAMBAYEQUE,LAMBAYEQUE,1938.0,33449.0
301,LIMA,LIMA METROPOLITANA,15245.0,417526.0
301,LIMA,LIMA REGION,1546.0,32749.0
301,LORETO,LORETO,1008.0,26404.0
301,MADRE DE DIOS,MADRE DE DIOS,156.0,9605.0
301,MOQUEGUA,MOQUEGUA,310.0,16133.0
301,PASCO,PASCO,138.0,6634.0
301,PIURA,PIURA,2227.0,42862.0
301,PUNO,PUNO,403.0,19404.0
301,SAN MARTIN,SAN MARTIN,797.0,25835.0
301,TACNA,TACNA,270.0,14787.0
301,TUMBES,TUMBES,346.0,9485.0
301,UCAYALI,UCAYALI,395.0,20555.0
302,AMAZONAS,AMAZONAS,254.0,18552.0
302,ANCASH,ANCASH,1518.0,31087.0
302,APURIMAC,APURIMAC,160.0,7661.0
302,AREQUIPA,AREQUIPA,1635.0,48439.0
302,AYACUCHO,AYACUCHO,378.0,15336.0
302,CAJAMARCA,CAJAMARCA,613.0,25341.0
302,CALLAO,CALLAO,1980.0,43516.0
302,CUSCO,CUSCO,533.0,25505.0
302,HUANCAVELICA,HUANCAVELICA,148.0,7917.0
302,HUANUCO,HUANUCO,494.0,20634.0
302,ICA,ICA,1799.0,32126.0
302,JUNIN,JUNIN,973.0,28434.0
302,LA LIBERTAD,LA LIBERTAD,2482.0,37489.0
302,LAMBAYEQUE,LAMBAYEQUE,1940.0,33451.0
302,LIMA,LIMA METROPOLITANA,15264.0,418035.0
302,LIMA,LIMA REGION,1546.0,32800.0
302,LORETO,LORETO,1008.0,26404.0
302,MADRE DE DIOS,MADRE DE DIOS,157.0,9605.0
302,MOQUEGUA,MOQUEGUA,312.0,16139.0
302,PASCO,PASCO,138.0,6651.0
302,PIURA,PIURA,2229.0,42887.0
302,PUNO,PUNO,403.0,19420.0
302,SAN MARTIN,SAN MARTIN,797.0,25837.0
302,TACNA,TACNA,270.0,14790.0
302,TUMBES,TUMBES,347.0,9485.0
302,UCAYALI,UCAYALI,395.0,20558.0
303,AMAZONAS,AMAZONAS,254.0,18552.0
303,ANCASH,ANCASH,1520.0,31151.0
303,APURIMAC,APURIMAC,161.0,7663.0
303,AREQUIPA,AREQUIPA,1638.0,48518.0
303,AYACUCHO,AYACUCHO,378.0,15360.0
303,CAJAMARCA,CAJAMARCA,613.0,25414.0
303,CALLAO,CALLAO,1981.0,43559.0
303,CUSCO,CUSCO,535.0,25510.0
303,HUANCAVELICA,HUANCAVELICA,150.0,7918.0
303,HUANUCO,HUANUCO,495.0,20688.0
303,ICA,ICA,1802.0,32167.0
303,JUNIN,JUNIN,974.0,28467.0
303,LA LIBERTAD,LA LIBERTAD,2484.0,37602.0
303,LAMBAYEQUE,LAMBAYEQUE,1944.0,33451.0
303,LIMA,LIMA METROPOLITANA,15286.0,418768.0
303,LIMA,LIMA REGION,1549.0,32809.0
303,LORETO,LORETO,1009.0,26412.0
303,MADRE DE DIOS,MADRE DE DIOS,157.0,9605.0
303,MOQUEGUA,MOQUEGUA,312.0,16153.0
303,PASCO,PASCO,138.0,6659.0
303,PIURA,PIURA,2233.0,42920.0
303,PUNO,PUNO,406.0,19434.0
303,SAN MARTIN,SAN MARTIN,799.0,25847.0
303,TACNA,TACNA,270.0,14800.0
303,TUMBES,TUMBES,347.0,9485.0
303,UCAYALI,UCAYALI,395.0,20563.0
304,AMAZONAS,AMAZONAS,254.0,18557.0
304,ANCASH,ANCASH,1524.0,31220.0
304,APURIMAC,APURIMAC,161.0,7703.0
304,AREQUIPA,AREQUIPA,1640.0,48530.0
304,AYACUCHO,AYACUCHO,379.0,15364.0
304,CAJAMARCA,CAJAMARCA,614.0,25428.0
304,CALLAO,CALLAO,1984.0,43709.0
304,CUSCO,CUSCO,537.0,25510.0
304,HUANCAVELICA,HUANCAVELICA,151.0,7925.0
304,HUANUCO,HUANUCO,496.0,20695.0
304,ICA,ICA,1804.0,32225.0
304,JUNIN,JUNIN,975.0,28480.0
304,LA LIBERTAD,LA LIBERTAD,2485.0,37615.0
304,LAMBAYEQUE,LAMBAYEQUE,1944.0,33493.0
304,LIMA,LIMA METROPOLITANA,15301.0,419823.0
304,LIMA,LIMA REGION,1551.0,32826.0
304,LORETO,LORETO,1009.0,26412.0
304,MADRE DE DIOS,MADRE DE DIOS,157.0,9606.0
304,MOQUEGUA,MOQUEGUA,312.0,16169.0
304,PASCO,PASCO,139.0,6663.0
304,PIURA,PIURA,2233.0,42929.0
304,PUNO,PUNO,408.0,19439.0
304,SAN MARTIN,SAN MARTIN,799.0,25866.0
304,TACNA,TACNA,270.0,14823.0
304,TUMBES,TUMBES,349.0,9485.0
304,UCAYALI,UCAYALI,397.0,20563.0
305,AMAZONAS,AMAZONAS,254.0,18570.0
305,ANCASH,ANCASH,1527.0,31323.0
305,APURIMAC,APURIMAC,162.0,7711.0
305,AREQUIPA,AREQUIPA,1641.0,48578.0
305,AYACUCHO,AYACUCHO,380.0,15383.0
305,CAJAMARCA,CAJAMARCA,615.0,25474.0
305,CALLAO,CALLAO,1987.0,43749.0
305,CUSCO,CUSCO,538.0,25541.0
305,HUANCAVELICA,HUANCAVELICA,152.0,7928.0
305,HUANUCO,HUANUCO,499.0,20700.0
305,ICA,ICA,1804.0,32242.0
305,JUNIN,JUNIN,977.0,28517.0
305,LA LIBERTAD,LA LIBERTAD,2487.0,37714.0
305,LAMBAYEQUE,LAMBAYEQUE,1945.0,33500.0
305,LIMA,LIMA METROPOLITANA,15320.0,420238.0
305,LIMA,LIMA REGION,1553.0,32831.0
305,LORETO,LORETO,1009.0,26412.0
305,MADRE DE DIOS,MADRE DE DIOS,157.0,9607.0
305,MOQUEGUA,MOQUEGUA,316.0,16177.0
305,PASCO,PASCO,140.0,6667.0
305,PIURA,PIURA,2235.0,42946.0
305,PUNO,PUNO,410.0,19441.0
305,SAN MARTIN,SAN MARTIN,800.0,25866.0
305,TACNA,TACNA,271.0,14825.0
305,TUMBES,TUMBES,349.0,9515.0
305,UCAYALI,UCAYALI,397.0,20563.0
306,AMAZONAS,AMAZONAS,254.0,18578.0
306,ANCASH,ANCASH,1530.0,31402.0
306,APURIMAC,APURIMAC,166.0,7767.0
306,AREQUIPA,AREQUIPA,1646.0,48736.0
306,AYACUCHO,AYACUCHO,382.0,15410.0
306,CAJAMARCA,CAJAMARCA,619.0,25629.0
306,CALLAO,CALLAO,1988.0,43836.0
306,CUSCO,CUSCO,540.0,25587.0
306,HUANCAVELICA,HUANCAVELICA,153.0,7935.0
306,HUANUCO,HUANUCO,501.0,20732.0
306,ICA,ICA,1807.0,32318.0
306,JUNIN,JUNIN,980.0,28666.0
306,LA LIBERTAD,LA LIBERTAD,2488.0,37784.0
306,LAMBAYEQUE,LAMBAYEQUE,1948.0,33557.0
306,LIMA,LIMA METROPOLITANA,15345.0,421151.0
306,LIMA,LIMA REGION,1554.0,32865.0
306,LORETO,LORETO,1009.0,26421.0
306,MADRE DE DIOS,MADRE DE DIOS,157.0,9609.0
306,MOQUEGUA,MOQUEGUA,317.0,16229.0
